[0.37381407711299286, 0.7059447950358086, 0.9791493667922183, 0.6856808667015705, 0.13767234762650682, 0.6192243414676563, 0.6234527864142293, 0.12265510034657978, 0.39762282655790937, -0.39691507517077446, -0.09866629742986209, 0.20834135180857544, 0.07722906396510258, -0.012369738822313767, -0.18755918234068875, 0.13044807454491084, -0.11798972900468171, -0.2645751797164822, 0.05095597491907714]
[0.9770296015450417, 0.19013880506687664, 0.3065684549966474, 0.9477216848479479, 0.7132027331522062, 0.34588275708804206, 0.19818742070867335, 0.897634141925597, 0.26315229066949586, 0.2047448444834214, 0.2091898922202169, 0.07261595697420407, -0.3815661109556094, -0.41360009303663064, -0.0918255112047459, -0.25996445741695523, -0.04577464294003527, 0.3251911580931032, -0.4434735545890061]
[0.06861312598328839, 0.8402962086956282, 0.6064184100816259, 0.37361088698887845, 0.5789785629455476, 0.2346295263646978, 0.33910283784859896, 0.6956987127324048, 0.7441958222674188, 0.1241199173496629, -0.13178795458157266, 0.04921728098362555, 0.3015778362563871, -0.34269615971179207, 0.34359762341394834, -0.24749703554086466, -0.2432307550233762, -0.6044787079783523, -0.17529598339715927]
[0.9747385566647391, 0.7117576729145918, 0.5492615904508336, 0.6103765845484325, 0.942016555341264, 0.28488226442252484, 0.5369407620850338, 0.1434850144256894, 0.8099968650535425, 0.13077290502981082, 0.24761038418738085, 0.25982590195249017, -0.19774921694393177, 0.21890055218750584, 0.2820933826850726, -0.17412864578225698, -0.5718018761809467, -0.551613999168679, 0.10483442701851259]
[0.09472621214506194, 0.6522094333652807, 0.6748034175968098, 0.9482600634188976, 0.4249273728304769, 0.09502944797826385, 0.05373257369504181, 0.4453749064885435, 0.026222155624632038, 0.1995295207756661, 0.3694101992727589, 0.31770107138195713, 0.4644171759465377, -0.2948875767339016, 0.4612990786364301, -0.20830132733967577, 0.4807723394910293, 0.6435967269874824, 0.19258316229373215]
[0.8111342199061194, 0.6675761688203145, 0.15947499646396723, 0.829348695980667, 0.5603851834149449, 0.8943638833485725, 0.14056909376600368, 0.7728604940988744, 0.4300935056865163, -0.0047778290107976405, 0.1841792833321143, -0.19475358556286143, -0.26586919457849834, -0.12450523783198608, 0.20064959618024936, -0.2267914393773268, 0.16419440753811554, 0.12050900525362528, -0.21475149838256916]
[0.8012309799740789, 0.1993868154575108, 0.43033542103923406, 0.6964904558687854, 0.2527563665339415, 0.32408029257104076, 0.29893377716833924, 0.28054503583447366, 0.3578483350189593, 0.42991896568357085, 0.6889829992506472, 0.21161285878793462, 0.15870935476769335, 0.7312288748026797, 0.4306580713500036, 0.1024560874375874, 0.13903701435705237, 0.6103681809415139, 0.2369715340590541]
[0.3343887952099184, 0.5203202757879821, 0.28509994679402706, 0.5384828334485944, 0.15412589591896086, 0.9074142803863919, 0.308228322502213, 0.2296601001754649, 0.26697097581082396, -0.1510466492823515, 0.6736515846823016, -0.1596012642076972, 0.7267457402053863, 0.2955032780958346, -0.200809394604676, 0.09012872529503757, 0.5252704621557313, 0.46638749379816696, -0.032669652100325096]
[0.5718440543020996, 0.292806878470402, 0.4025919713760221, 0.062090956576177914, 0.6051112256348069, 0.9196672523523031, 0.7487107993482565, 0.48871028472215905, 0.7575850426786277, -0.09134012212560552, -0.024303625393452634, 0.5453472609720929, 0.360408748489504, 0.5129974041114479, 0.25383528770233316, 0.03949744036644414, 0.1723161323002001, -0.12718099653389814, -0.2563360174977458]
[0.2871643549375644, 0.007559480735055524, 0.9643718728926022, 0.05201665674550493, 0.313143353470809, 0.251759271882257, 0.9102783070924739, 0.10987262361908667, 0.37837248389369993, 0.8552640617077769, 0.39801862132530763, 0.519520456948211, 0.6229075660994072, 0.4154893404051279, 0.8304402661451531, 0.5631810158817508, 0.05745613496434494, 0.13798954827526017, 0.5589425443600835]
[0.5430917197864183, 0.08174736951776052, 0.9432074176541242, 0.9941457242940918, 0.7992790602900871, 0.5707873461636633, 0.5650375605177105, 0.587961459183252, 0.47870230486648346, -0.7448401899175937, 0.005543458920709927, -0.4420364871403415, -0.30848864051280217, -0.36902176064395015, -0.2368054968093751, 0.026240156971821926, -0.28334104195814513, -0.11845103040378516, 0.04169361685034572]
